Station_ID,Date_Time,pressure_set_1,air_temp_set_1,air_temp_set_2,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_fifteen_minute_set_1,volt_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,altimeter_set_1d,sea_level_pressure_set_1d,wet_bulb_temp_set_1d
LBNL1,2025-09-28T18:15:00Z,98383.0,15.38,14.27,86.96,1.72,43.49,4.74,82.6,0.0,13.78,,NE,,13.2,101603.14,101576.8,14.09
LBNL1,2025-09-28T18:30:00Z,98383.0,15.36,14.25,87.37,1.67,67.13,3.34,87.6,0.0,13.78,,ENE,,13.25,101603.14,101577.1,14.11
LBNL1,2025-09-28T18:45:00Z,98384.0,15.29,14.11,88.29,2.15,105.5,3.59,82.5,0.0,13.78,,ESE,,13.35,101604.17,101578.89,14.14
LBNL1,2025-09-28T19:00:00Z,98385.0,15.39,14.21,87.5,2.15,97.9,3.62,86.2,0.0,13.78,,E,,13.31,101605.2,101578.8,14.15
LBNL1,2025-09-28T19:15:00Z,98395.0,15.36,14.17,88.32,2.24,100.8,3.48,99.4,0.0,13.78,,E,,13.42,101615.53,101589.49,14.2
LBNL1,2025-09-28T19:30:00Z,98393.0,15.31,14.13,88.96,2.39,105.7,3.79,83.5,0.0,13.78,,ESE,,13.48,101613.47,101587.93,14.23
LBNL1,2025-09-28T19:45:00Z,98383.0,15.12,13.97,91.26,1.48,101.5,2.66,83.0,0.0,13.78,,ESE,,13.69,101603.14,101579.72,14.28
LBNL1,2025-09-28T20:00:00Z,98376.0,15.12,13.98,92.58,1.13,101.7,2.59,95.0,0.0,13.78,,ESE,,13.92,101595.91,101572.55,14.41
LBNL1,2025-09-28T20:15:00Z,98375.0,15.13,13.99,93.08,1.35,101.1,2.39,72.99,0.0,13.78,,E,,14.01,101594.88,101571.33,14.48
LBNL1,2025-09-28T20:30:00Z,98390.0,15.06,13.93,93.79,1.98,104.7,2.63,63.63,0.0,13.78,,ESE,,14.06,101610.37,101587.69,14.48
LBNL1,2025-09-28T20:45:00Z,98366.0,15.0,13.88,94.63,2.46,106.2,3.51,71.61,0.0,13.78,,ESE,,14.14,101585.58,101563.53,14.5
LBNL1,2025-09-28T21:00:00Z,98364.0,14.88,13.76,95.31,2.46,103.9,3.34,76.73,0.0,13.78,,ESE,,14.13,101583.52,101562.84,14.45
LBNL1,2025-09-28T21:15:00Z,98356.0,14.86,13.77,95.58,1.91,101.1,3.17,87.5,0.254,13.78,,E,,14.15,101575.26,101554.77,14.46
LBNL1,2025-09-28T21:30:00Z,98339.0,14.91,13.82,95.72,1.68,102.1,3.04,102.5,0.0,13.78,,ESE,,14.23,101557.7,101536.66,14.53
LBNL1,2025-09-28T21:45:00Z,98343.0,15.07,13.97,95.83,1.07,112.0,2.97,82.5,0.0,13.78,,ESE,,14.4,101561.83,101538.97,14.7
LBNL1,2025-09-28T22:00:00Z,98338.0,14.92,13.85,95.86,1.33,106.6,3.0,82.0,0.0,13.78,,ESE,,14.26,101556.67,101535.5,14.55
LBNL1,2025-09-28T22:15:00Z,98330.0,14.95,13.83,95.93,1.81,106.5,3.51,68.01,0.0,13.78,,ESE,,14.3,101548.4,101526.92,14.59
LBNL1,2025-09-28T22:30:00Z,98319.0,15.34,14.23,96.05,0.11,59.03,1.98,150.8,0.0,13.78,,ENE,,14.71,101537.04,101511.19,14.98
LBNL1,2025-09-28T22:45:00Z,98314.0,15.34,14.21,95.91,0.36,103.5,2.08,111.8,0.0,13.78,,ESE,,14.69,101531.88,101505.97,14.97
LBNL1,2025-09-28T23:00:00Z,98313.0,15.52,14.39,95.88,0.32,112.0,2.7,115.5,0.0,13.78,,ESE,,14.86,101530.85,101503.0,15.14
LBNL1,2025-09-28T23:15:00Z,98306.0,15.66,14.42,95.17,0.58,100.9,2.01,102.6,0.0,13.78,,E,,14.88,101523.62,101494.16,15.21
LBNL1,2025-09-28T23:30:00Z,98300.0,15.49,14.33,93.81,1.31,121.8,2.46,68.09,0.0,13.78,,ESE,,14.49,101517.42,101489.9,14.9
LBNL1,2025-09-28T23:45:00Z,98273.0,15.64,14.44,93.34,0.47,157.4,2.18,63.27,0.0,13.78,,SSE,,14.56,101489.54,101460.34,15.0
LBNL1,2025-09-29T00:00:00Z,98263.0,15.97,14.82,92.33,0.44,126.3,2.25,154.6,0.0,13.78,,SE,,14.72,101479.21,101446.35,15.22
LBNL1,2025-09-29T00:15:00Z,98253.0,16.22,15.03,91.0,0.64,118.3,2.28,131.8,0.0,13.75,,ESE,,14.74,101468.88,101433.19,15.33
LBNL1,2025-09-29T00:30:00Z,98254.0,16.03,14.88,91.12,1.45,120.5,3.2,88.0,0.0,13.75,,ESE,,14.57,101469.92,101436.33,15.16
LBNL1,2025-09-29T00:45:00Z,98247.0,15.82,14.66,91.7,1.52,127.0,2.42,44.64,0.0,13.75,,SE,,14.46,101462.69,101431.51,15.01
LBNL1,2025-09-29T01:00:00Z,98241.0,15.81,14.68,91.99,0.55,114.4,2.11,44.82,0.0,13.75,,ESE,,14.5,101456.49,101425.44,15.02
LBNL1,2025-09-29T01:15:00Z,98240.0,15.91,14.81,91.77,0.91,91.7,2.42,32.72,0.0,13.75,,E,,14.56,101455.46,101423.24,15.1
LBNL1,2025-09-29T01:30:00Z,98240.0,15.81,14.71,92.22,0.52,120.1,2.01,14.7,0.0,13.75,,ESE,,14.54,101455.46,101424.35,15.05
LBNL1,2025-09-29T01:45:00Z,98250.0,15.82,14.71,92.62,0.34,119.1,1.36,5.38,0.0,13.75,,ESE,,14.62,101465.79,101434.61,15.1
LBNL1,2025-09-29T02:00:00Z,98267.0,15.72,14.64,93.08,1.15,110.0,2.73,0.69,0.0,13.75,,ESE,,14.59,101483.34,101453.22,15.06
LBNL1,2025-09-29T02:15:00Z,98260.0,15.66,14.57,93.48,0.83,115.4,2.32,0.12,0.0,13.75,,ESE,,14.6,101476.11,101446.73,15.03
LBNL1,2025-09-29T02:30:00Z,98262.0,15.76,14.69,93.42,0.34,100.4,2.08,0.01,0.0,13.75,,E,,14.69,101478.18,101447.68,15.12
LBNL1,2025-09-29T02:45:00Z,98281.0,15.97,14.94,92.27,0.75,105.9,2.63,0.01,0.0,13.75,,ESE,,14.71,101497.8,101464.88,15.22
LBNL1,2025-09-29T03:00:00Z,98299.0,15.83,14.77,92.23,1.67,110.6,2.97,0.02,0.0,13.75,,ESE,,14.56,101516.39,101485.02,15.08
LBNL1,2025-09-29T03:15:00Z,98301.0,15.7,14.63,93.45,1.25,112.9,2.66,0.01,0.0,13.75,,ESE,,14.64,101518.46,101488.57,15.07
LBNL1,2025-09-29T03:30:00Z,98314.0,15.78,14.69,94.02,1.86,97.9,3.62,0.01,0.0,13.75,,E,,14.81,101531.88,101501.11,15.21
LBNL1,2025-09-29T03:45:00Z,98309.0,15.86,14.77,93.16,1.46,96.3,3.07,0.01,0.0,13.75,,E,,14.75,101526.72,101495.08,15.2
LBNL1,2025-09-29T04:00:00Z,98310.0,15.86,14.78,92.62,0.47,109.8,1.84,0.01,0.0,13.75,,ESE,,14.66,101527.75,101496.06,15.14
LBNL1,2025-09-29T04:15:00Z,98296.0,15.89,14.83,92.2,0.33,104.8,1.64,0.01,0.0,13.75,,ESE,,14.61,101513.29,101481.24,15.13
LBNL1,2025-09-29T04:30:00Z,98275.0,16.05,14.98,91.58,0.89,297.5,4.1,0.01,0.0,13.75,,WNW,,14.67,101491.6,101457.82,15.22
LBNL1,2025-09-29T04:45:00Z,98294.0,16.22,15.19,90.0,1.22,320.5,2.76,0.01,0.0,13.75,,NW,,14.56,101511.23,101475.52,15.22
LBNL1,2025-09-29T05:00:00Z,98286.0,16.18,15.14,90.09,0.57,21.51,2.25,0.0,0.0,13.75,,NNE,,14.54,101502.96,101467.69,15.19
LBNL1,2025-09-29T05:15:00Z,98300.0,16.16,15.12,90.06,1.15,80.1,2.22,0.01,0.0,13.75,,E,,14.51,101517.42,101482.39,15.17
LBNL1,2025-09-29T05:30:00Z,98294.0,15.82,14.76,91.7,0.61,120.5,2.49,0.01,0.0,13.75,,ESE,,14.46,101511.23,101480.04,15.01
LBNL1,2025-09-29T05:45:00Z,98278.0,16.07,15.02,91.38,0.16,339.9,1.81,0.0,0.0,13.75,,NNW,,14.65,101494.7,101460.73,15.22
LBNL1,2025-09-29T06:00:00Z,98288.0,16.23,15.23,90.23,0.48,15.87,2.11,0.01,0.0,13.75,,NNE,,14.61,101505.03,101469.2,15.26
LBNL1,2025-09-29T06:15:00Z,98299.0,16.27,15.22,89.74,0.76,26.67,2.28,0.0,0.0,13.75,,NNE,,14.57,101516.39,101480.12,15.24
LBNL1,2025-09-29T06:30:00Z,98296.0,16.25,15.18,89.78,0.51,12.84,2.46,0.0,0.0,13.75,,NNE,,14.56,101513.29,101477.27,15.22
LBNL1,2025-09-29T06:45:00Z,98293.0,16.22,15.18,89.87,0.9,56.51,2.39,0.01,0.0,13.75,,ENE,,14.54,101510.19,101474.54,15.2
LBNL1,2025-09-29T07:00:00Z,98290.0,16.29,15.26,89.23,0.94,42.19,2.93,0.0,0.0,13.75,,NE,,14.5,101507.1,101470.64,15.2
LBNL1,2025-09-29T07:15:00Z,98287.0,16.38,15.36,88.41,1.15,46.28,2.9,0.0,0.0,13.75,,NE,,14.44,101504.0,101466.5,15.21
LBNL1,2025-09-29T07:30:00Z,98276.0,16.46,15.44,87.6,0.96,42.44,2.7,0.0,0.0,13.75,,NE,,14.38,101492.64,101454.34,15.19
LBNL1,2025-09-29T07:45:00Z,98267.0,16.46,15.42,87.69,1.22,45.36,3.28,0.0,0.0,13.75,,NE,,14.39,101483.34,101445.04,15.2
LBNL1,2025-09-29T08:00:00Z,98253.0,16.37,15.34,88.41,0.83,64.65,2.9,0.0,0.0,13.75,,ENE,,14.43,101468.88,101431.58,15.19
LBNL1,2025-09-29T08:15:00Z,98272.0,16.27,15.21,89.68,0.81,70.02,2.11,0.0,0.0,13.75,,ENE,,14.56,101488.51,101452.31,15.23
LBNL1,2025-09-29T08:30:00Z,98255.0,16.23,15.18,90.39,1.12,88.3,3.0,0.0,0.0,13.75,,E,,14.64,101470.95,101435.13,15.27
LBNL1,2025-09-29T08:45:00Z,98263.0,16.12,15.06,91.29,2.22,88.5,3.86,0.01,0.0,13.75,,E,,14.69,101479.21,101444.68,15.25
LBNL1,2025-09-29T09:00:00Z,98266.0,16.15,15.1,90.45,2.63,79.51,5.91,0.01,0.0,13.75,,E,,14.57,101482.31,101447.41,15.2
LBNL1,2025-09-29T09:15:00Z,98263.0,15.81,14.74,91.83,3.53,84.3,6.42,0.01,0.0,13.75,,E,,14.47,101479.21,101448.15,15.01
LBNL1,2025-09-29T09:30:00Z,98275.0,15.48,14.43,93.34,3.73,88.4,6.24,0.01,0.0,13.75,,E,,14.4,101491.6,101464.21,14.84
LBNL1,2025-09-29T09:45:00Z,98268.0,15.36,14.31,94.51,3.66,79.93,6.72,0.01,0.0,13.75,,E,,14.48,101484.38,101458.29,14.85
LBNL1,2025-09-29T10:00:00Z,98256.0,15.33,14.27,95.05,3.07,77.33,5.05,0.01,0.0,13.75,,ENE,,14.53,101471.98,101446.27,14.87
LBNL1,2025-09-29T10:15:00Z,98254.0,15.37,14.32,95.26,2.72,81.8,4.88,0.0,0.0,13.75,,E,,14.61,101469.92,101443.77,14.93
LBNL1,2025-09-29T10:30:00Z,98262.0,15.35,14.29,95.39,3.15,84.7,6.08,0.01,0.0,13.77,,E,,14.61,101478.18,101452.22,14.93
LBNL1,2025-09-29T10:45:00Z,98257.0,15.11,14.08,95.59,2.87,92.2,5.6,0.01,0.0,13.78,,E,,14.4,101473.02,101449.74,14.71
LBNL1,2025-09-29T11:00:00Z,98248.0,15.09,14.07,95.8,2.61,92.7,4.98,0.01,0.0,13.78,,E,,14.42,101463.72,101440.64,14.72
LBNL1,2025-09-29T11:15:00Z,98243.0,14.94,13.91,95.9,1.69,98.4,3.59,0.0,0.0,13.78,,E,,14.29,101458.56,101437.22,14.57
LBNL1,2025-09-29T11:30:00Z,98239.0,14.91,13.88,96.0,0.86,84.1,2.42,0.0,0.0,13.78,,E,,14.27,101454.43,101433.46,14.55
LBNL1,2025-09-29T11:45:00Z,98226.0,14.95,13.91,96.0,0.86,67.15,2.73,0.01,0.0,13.78,,ENE,,14.31,101441.0,101419.54,14.59
LBNL1,2025-09-29T12:00:00Z,98216.0,14.89,13.86,96.0,0.86,36.86,2.76,0.01,0.0,13.78,,NE,,14.25,101430.67,101409.85,14.54
LBNL1,2025-09-29T12:15:00Z,98223.0,14.97,13.91,95.97,1.53,36.02,3.59,0.01,0.0,13.78,,NE,,14.33,101437.9,101416.25,14.61
LBNL1,2025-09-29T12:30:00Z,98215.0,14.86,13.8,96.0,1.22,20.67,2.9,0.01,0.0,13.78,,NNE,,14.22,101429.64,101409.18,14.51
LBNL1,2025-09-29T12:45:00Z,98220.0,14.86,13.76,95.96,0.91,331.9,2.49,0.01,0.0,13.78,,NNW,,14.22,101434.8,101414.4,14.5
LBNL1,2025-09-29T13:00:00Z,98210.0,14.87,13.77,95.82,0.5,1.82,2.53,0.01,0.0,13.81,,N,,14.2,101424.48,101403.96,14.49
LBNL1,2025-09-29T13:15:00Z,98211.0,14.92,13.87,95.48,0.51,333.2,1.84,0.01,0.0,13.82,,NNW,,14.2,101425.51,101404.37,14.51
LBNL1,2025-09-29T13:30:00Z,98208.0,15.06,13.94,95.04,0.9,336.7,2.11,0.01,0.0,13.81,,NNW,,14.26,101422.41,101399.77,14.6
LBNL1,2025-09-29T13:45:00Z,98232.0,15.17,14.07,94.16,1.51,321.9,2.49,0.04,0.0,13.8,,NW,,14.23,101447.2,101423.3,14.62
LBNL1,2025-09-29T14:00:00Z,98225.0,15.26,14.22,93.02,1.32,345.7,2.97,0.8,0.0,13.78,,NNW,,14.13,101439.97,101415.08,14.59
LBNL1,2025-09-29T14:15:00Z,98223.0,15.36,14.3,92.5,1.3,314.5,2.46,3.65,0.0,13.78,,NW,,14.14,101437.9,101411.84,14.64
LBNL1,2025-09-29T14:30:00Z,98221.0,15.51,14.49,91.28,1.97,318.6,3.86,8.6,0.0,13.78,,NW,,14.08,101435.84,101408.15,14.66
LBNL1,2025-09-29T14:45:00Z,98303.0,15.56,14.53,90.66,2.53,320.1,3.99,30.77,0.0,13.78,,NW,,14.03,101520.52,101492.25,14.64
LBNL1,2025-09-29T15:00:00Z,98294.0,15.67,14.61,90.05,1.98,316.9,3.65,43.16,0.0,13.78,,NW,,14.03,101511.23,101481.72,14.69
LBNL1,2025-09-29T15:15:00Z,98296.0,,,,,,,,0.0,13.78,,,,,101513.29,None,
LBNL1,2025-09-29T15:30:00Z,98288.0,,,,,,,,0.0,13.78,,,,,101505.03,None,
LBNL1,2025-09-29T15:45:00Z,98281.0,,,,,,,,0.0,13.78,,,,,101497.8,None,
LBNL1,2025-09-29T16:00:00Z,98301.0,,,,,,,,0.0,13.78,,,,,101518.46,None,
LBNL1,2025-09-29T16:15:00Z,98289.0,,,,,,,,0.0,13.78,,,,,101506.06,None,
LBNL1,2025-09-29T16:30:00Z,98280.0,,,,,,,,0.0,13.77,,,,,101496.77,None,
LBNL1,2025-09-29T16:45:00Z,98270.0,,,,,,,,0.0,13.75,,,,,101486.44,None,
LBNL1,2025-09-29T17:00:00Z,98226.0,,,,,,,,0.0,13.75,,,,,101441.0,None,
LBNL1,2025-09-29T17:15:00Z,98256.0,,,,,,,,0.0,13.75,,,,,101471.98,None,
LBNL1,2025-09-29T17:30:00Z,98345.0,17.91,,83.29,0.0,0.0,0.0,177.2,0.0,13.72,,N,,15.02,101563.9,101509.51,16.1
LBNL1,2025-09-29T17:45:00Z,98335.0,18.27,40.56,82.04,0.0,0.0,0.0,199.8,0.0,13.72,,N,,15.13,101553.57,101495.16,16.3
LBNL1,2025-09-29T18:00:00Z,98318.0,18.63,17.81,80.92,0.03,3.86,6.86,222.9,0.0,13.71,,N,,15.27,101536.01,101473.65,16.51
LBNL1,2025-09-29T18:15:00Z,98330.0,18.83,18.36,78.7,0.05,346.2,7.2,195.2,0.0,13.71,,NNW,,15.03,101548.4,101483.9,16.43
LBNL1,2025-09-29T18:30:00Z,98294.0,18.73,18.11,76.68,0.0,0.0,0.0,129.9,0.0,13.71,,N,,14.52,101511.23,101447.8,16.1
LBNL1,2025-09-29T18:45:00Z,98370.0,18.63,18.16,76.48,0.0,0.0,0.0,96.1,0.0,13.71,,N,,14.39,101589.71,101527.33,15.98
LBNL1,2025-09-29T19:00:00Z,98365.0,17.75,37.11,79.71,0.0,0.0,0.0,46.09,0.0,13.71,,N,,14.17,101584.55,101531.88,15.54
LBNL1,2025-09-29T19:15:00Z,98364.0,17.04,16.43,82.62,0.0,0.0,0.0,67.99,0.0,13.75,,N,,14.04,101583.52,101538.71,15.2
LBNL1,2025-09-29T19:30:00Z,98358.0,17.17,17.06,82.99,0.06,310.3,1.02,171.7,0.0,13.75,,NW,,14.23,101577.32,101531.04,15.37
LBNL1,2025-09-29T19:45:00Z,98370.0,17.47,17.33,81.61,0.39,309.5,2.46,137.4,0.0,13.73,,NW,,14.27,101589.71,101540.17,15.49
LBNL1,2025-09-29T20:00:00Z,98386.0,17.48,17.45,77.88,0.67,308.1,2.63,133.9,0.0,13.72,,NW,,13.55,101606.24,101556.57,15.07
LBNL1,2025-09-29T20:15:00Z,98374.0,17.89,,73.96,0.13,316.9,1.5,45.25,0.0,13.72,,NW,,13.15,101593.84,101539.6,15.0
LBNL1,2025-09-29T20:30:00Z,98305.0,18.04,17.45,71.82,2.96,247.1,8.23,225.3,0.0,13.72,,WSW,,12.84,101522.59,101466.74,14.88
LBNL1,2025-09-29T20:45:00Z,98305.0,18.79,17.93,68.03,3.63,245.9,9.45,487.2,0.0,13.69,,WSW,,12.73,101522.59,101458.57,15.09
LBNL1,2025-09-29T21:00:00Z,98277.0,19.88,18.81,63.61,2.51,235.7,7.2,775.2,0.0,13.66,,SW,,12.74,101493.67,101417.75,15.49
LBNL1,2025-09-29T21:15:00Z,98248.0,21.37,19.59,57.91,3.96,216.7,8.98,838.0,0.0,13.6,,SW,,12.71,101463.72,101371.75,16.0
LBNL1,2025-09-29T21:30:00Z,98235.0,22.24,19.81,53.63,3.36,200.3,7.71,755.4,0.0,13.57,,SSW,,12.35,101450.3,101349.06,16.11
LBNL1,2025-09-29T21:45:00Z,98230.0,22.66,20.11,50.64,2.99,188.7,9.28,721.3,0.0,13.55,,S,,11.87,101445.13,101339.41,16.01
LBNL1,2025-09-29T22:00:00Z,98236.0,23.43,20.31,48.17,2.7,194.6,7.4,600.2,0.0,13.52,,SSW,,11.82,101451.33,101337.4,16.26
LBNL1,2025-09-29T22:15:00Z,98236.0,23.17,19.92,48.53,2.47,205.2,5.94,374.7,0.0,13.5,,SSW,,11.69,101451.33,101340.17,16.1
LBNL1,2025-09-29T22:30:00Z,98240.0,22.36,19.63,51.19,1.78,193.6,4.85,260.4,0.0,13.51,,SSW,,11.75,101455.46,101352.92,15.85
LBNL1,2025-09-29T22:45:00Z,98221.0,21.62,19.46,53.88,1.4,212.7,5.19,288.2,0.0,13.53,,SSW,,11.84,101435.84,101341.22,15.63
LBNL1,2025-09-29T23:00:00Z,98209.0,21.6,19.38,54.35,2.53,246.4,5.87,236.9,0.0,13.53,,WSW,,11.95,101423.44,101329.07,15.68
LBNL1,2025-09-29T23:15:00Z,98206.0,20.91,18.97,57.53,2.75,269.6,5.39,232.9,0.0,13.55,,W,,12.17,101420.35,101333.38,15.55
LBNL1,2025-09-29T23:30:00Z,98200.0,20.32,18.59,59.67,3.5,280.5,5.73,159.2,0.0,13.56,,W,,12.18,101414.15,101333.54,15.34
LBNL1,2025-09-29T23:45:00Z,98201.0,19.72,18.43,62.06,4.12,279.8,5.53,138.6,0.0,13.58,,W,,12.21,101415.18,101341.08,15.14
LBNL1,2025-09-30T00:00:00Z,98193.0,19.38,18.11,63.86,3.85,285.2,5.63,116.3,0.0,13.59,,WNW,,12.32,101406.92,101336.56,15.08
LBNL1,2025-09-30T00:15:00Z,98195.0,19.16,18.06,65.11,3.44,280.9,4.81,106.9,0.0,13.61,,W,,12.41,101408.99,101341.04,15.04
LBNL1,2025-09-30T00:30:00Z,98206.0,18.98,17.94,66.24,4.13,278.4,6.31,71.83,0.0,13.62,,W,,12.5,101420.35,101354.33,15.03
LBNL1,2025-09-30T00:45:00Z,98184.0,18.54,17.56,67.19,4.08,279.4,7.34,99.3,0.0,13.63,,W,,12.3,101397.63,101336.43,14.76
LBNL1,2025-09-30T01:00:00Z,98169.0,18.33,17.37,67.15,3.67,280.4,5.83,78.91,0.0,13.65,,W,,12.09,101382.13,101323.21,14.57
LBNL1,2025-09-30T01:15:00Z,98171.0,18.12,17.3,67.97,3.17,280.3,5.46,57.09,0.0,13.65,,W,,12.07,101384.2,101327.58,14.48
LBNL1,2025-09-30T01:30:00Z,98169.0,17.91,17.12,70.02,3.22,280.3,4.91,23.38,0.0,13.65,,W,,12.33,101382.13,101327.83,14.54
LBNL1,2025-09-30T01:45:00Z,98159.0,17.53,16.74,72.78,2.9,276.0,4.43,5.26,0.0,13.68,,W,,12.55,101371.81,101321.67,14.53
LBNL1,2025-09-30T02:00:00Z,98138.0,17.14,16.06,76.62,0.99,271.2,3.14,2.11,0.0,13.69,,W,,12.97,101350.12,101304.28,14.61
LBNL1,2025-09-30T02:15:00Z,98147.0,16.95,16.33,77.91,0.2,239.6,1.81,0.49,0.0,13.71,,WSW,,13.04,101359.41,101315.71,14.58
LBNL1,2025-09-30T02:30:00Z,98147.0,17.0,16.53,78.0,0.38,242.8,1.74,0.01,0.0,13.71,,WSW,,13.11,101359.41,101315.16,14.64
LBNL1,2025-09-30T02:45:00Z,98135.0,17.07,16.67,77.45,0.68,221.4,2.18,0.0,0.0,13.71,,SW,,13.07,101347.02,101302.03,14.64
LBNL1,2025-09-30T03:00:00Z,98131.0,17.24,16.86,76.86,0.43,185.5,1.98,0.0,0.0,13.71,,S,,13.11,101342.89,101295.94,14.74
LBNL1,2025-09-30T03:15:00Z,98137.0,17.37,16.99,76.38,0.67,196.9,2.86,0.0,0.0,13.71,,SSW,,13.14,101349.09,101300.73,14.8
LBNL1,2025-09-30T03:30:00Z,98144.0,17.42,16.96,75.75,0.44,197.8,2.8,0.0,0.0,13.71,,SSW,,13.06,101356.32,101307.46,14.77
LBNL1,2025-09-30T03:45:00Z,98145.0,17.47,16.92,75.57,1.15,196.8,3.48,0.0,0.0,13.71,,SSW,,13.08,101357.35,101307.88,14.8
LBNL1,2025-09-30T04:00:00Z,98154.0,17.48,16.88,75.57,1.6,213.3,4.26,0.0,0.0,13.71,,SSW,,13.09,101366.64,101317.11,14.8
LBNL1,2025-09-30T04:15:00Z,98160.0,17.42,16.83,76.81,1.92,225.3,4.78,0.0,0.0,13.71,,SW,,13.28,101372.84,101323.91,14.9
LBNL1,2025-09-30T04:30:00Z,98168.0,17.35,16.73,77.44,1.34,211.0,3.41,0.0,0.0,13.71,,SSW,,13.34,101381.1,101332.96,14.9
LBNL1,2025-09-30T04:45:00Z,98172.0,17.32,16.76,78.05,1.45,203.3,3.92,0.0,0.0,13.71,,SSW,,13.43,101385.23,101337.4,14.95
LBNL1,2025-09-30T05:00:00Z,98170.0,17.36,16.69,78.59,1.36,190.4,3.82,0.0,0.0,13.71,,S,,13.57,101383.17,101334.96,15.04
LBNL1,2025-09-30T05:15:00Z,98167.0,17.36,16.66,78.85,1.02,185.3,2.73,0.0,0.0,13.71,,S,,13.62,101380.07,101331.81,15.07
LBNL1,2025-09-30T05:30:00Z,98170.0,17.32,16.67,79.07,0.7,200.7,2.73,0.0,0.0,13.71,,SSW,,13.63,101383.17,101335.33,15.06
LBNL1,2025-09-30T05:45:00Z,98179.0,17.25,16.58,79.29,0.62,206.6,2.56,0.0,0.0,13.71,,SSW,,13.6,101392.46,101345.42,15.02
LBNL1,2025-09-30T06:00:00Z,98179.0,17.18,16.48,79.83,1.03,196.6,3.79,0.0,0.0,13.71,,SSW,,13.64,101392.46,101346.16,15.02
LBNL1,2025-09-30T06:15:00Z,98173.0,17.16,16.44,80.14,0.9,190.7,2.9,0.0,0.0,13.71,,S,,13.68,101386.27,101340.26,15.03
LBNL1,2025-09-30T06:30:00Z,98177.0,17.08,16.45,80.56,1.06,178.0,3.68,0.0,0.0,13.72,,S,,13.68,101390.4,101345.2,15.01
LBNL1,2025-09-30T06:45:00Z,98176.0,17.01,16.37,80.5,1.33,146.2,3.76,0.0,0.0,13.72,,SE,,13.6,101389.36,101345.02,14.93
LBNL1,2025-09-30T07:00:00Z,98188.0,16.94,16.27,80.4,1.63,165.1,3.89,0.0,0.0,13.72,,SSE,,13.52,101401.76,101358.09,14.86
LBNL1,2025-09-30T07:15:00Z,98188.0,16.92,16.26,80.6,0.99,180.6,3.17,0.0,0.0,13.72,,S,,13.54,101401.76,101358.39,14.86
LBNL1,2025-09-30T07:30:00Z,98191.0,16.86,16.21,81.09,0.57,168.3,2.28,0.0,0.0,13.72,,SSE,,13.57,101404.85,101362.11,14.86
LBNL1,2025-09-30T07:45:00Z,98192.0,16.8,16.18,81.46,0.69,160.1,3.04,0.0,0.0,13.72,,SSE,,13.58,101405.89,101363.82,14.84
LBNL1,2025-09-30T08:00:00Z,98189.0,16.81,16.21,81.64,0.99,159.2,3.92,0.0,0.0,13.72,,SSE,,13.63,101402.79,101360.65,14.87
LBNL1,2025-09-30T08:15:00Z,98180.0,16.84,16.17,81.76,0.74,177.2,2.53,0.0,0.0,13.72,,S,,13.68,101393.49,101350.99,14.91
LBNL1,2025-09-30T08:30:00Z,98195.0,16.81,16.05,82.08,0.88,151.1,4.64,0.01,0.0,13.72,,SSE,,13.71,101408.99,101366.84,14.92
LBNL1,2025-09-30T08:45:00Z,98187.0,16.66,15.89,82.84,0.39,150.1,1.94,0.0,0.0,13.72,,SSE,,13.71,101400.72,101360.19,14.86
LBNL1,2025-09-30T09:00:00Z,98189.0,16.61,15.96,83.04,0.29,158.6,2.39,0.0,0.0,13.74,,SSE,,13.69,101402.79,101362.81,14.84
LBNL1,2025-09-30T09:15:00Z,98187.0,16.62,16.02,83.52,0.76,146.1,3.38,0.0,0.0,13.75,,SE,,13.79,101400.72,101360.68,14.9
LBNL1,2025-09-30T09:30:00Z,98183.0,16.62,16.01,83.95,1.61,144.8,3.68,0.01,0.0,13.75,,SE,,13.87,101396.59,101356.55,14.95
LBNL1,2025-09-30T09:45:00Z,98186.0,16.64,16.01,84.07,1.19,144.5,3.14,0.0,0.0,13.75,,SE,,13.92,101399.69,101359.35,14.98
LBNL1,2025-09-30T10:00:00Z,98173.0,16.67,16.03,84.22,1.31,145.5,3.45,0.0,0.0,13.75,,SE,,13.97,101386.27,101345.61,15.03
LBNL1,2025-09-30T10:15:00Z,98161.0,16.71,16.07,84.47,1.25,173.9,3.14,0.0,0.0,13.75,,S,,14.06,101373.87,101332.79,15.09
LBNL1,2025-09-30T10:30:00Z,98148.0,16.72,16.11,84.84,0.4,151.9,2.36,0.0,0.0,13.75,,SSE,,14.14,101360.45,101319.25,15.14
LBNL1,2025-09-30T10:45:00Z,98144.0,16.75,16.09,85.05,0.94,144.6,3.0,0.0,0.0,13.72,,SE,,14.2,101356.32,101314.81,15.19
LBNL1,2025-09-30T11:00:00Z,98138.0,16.74,16.04,85.33,1.5,144.6,3.79,0.0,0.0,13.72,,SE,,14.25,101350.12,101308.74,15.21
LBNL1,2025-09-30T11:15:00Z,98129.0,16.73,16.09,85.33,1.14,148.4,3.86,0.0,0.0,13.72,,SSE,,14.24,101340.83,101299.57,15.2
